source_type,source_label,split,split_label,reuse_count,ecdf,source_file,aggregation
emg,EMG,train,Train,139,0.9839213934792318,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,140,0.9890576150066994,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,141,0.9910674408217954,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,142,0.9933005806163466,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,143,0.9946404644930772,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,144,0.9948637784725324,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,145,0.996426976328718,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,146,0.9973202322465388,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,147,0.9975435462259936,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,148,0.9982134881643592,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,149,0.9986601161232692,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,150,0.9993300580616348,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,151,0.9997766860205448,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,train,Train,161,1.0,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,83,0.0017889087656529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,88,0.0035778175313059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,92,0.0053667262969588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,93,0.0089445438282647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,94,0.0107334525939177,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,95,0.0161001788908765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,96,0.0214669051878354,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,97,0.0232558139534883,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,98,0.0429338103756708,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,99,0.0536672629695885,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,100,0.0679785330948121,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,101,0.0805008944543828,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,102,0.1001788908765653,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,103,0.1216457960644007,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,104,0.1413237924865832,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,105,0.1627906976744186,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,106,0.182468694096601,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,107,0.2003577817531306,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,108,0.2289803220035778,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,109,0.257602862254025,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,110,0.2808586762075134,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,111,0.3273703041144901,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,112,0.3631484794275492,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,113,0.3917710196779964,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,114,0.4293381037567084,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,115,0.4722719141323792,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,116,0.5026833631484794,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,117,0.5402504472271914,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,118,0.5796064400715564,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,119,0.629695885509839,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,120,0.669051878354204,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,121,0.7066189624329159,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,122,0.7531305903398927,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,123,0.776386404293381,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,124,0.8085867620751341,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,125,0.8354203935599285,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,126,0.851520572450805,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,127,0.8640429338103757,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,128,0.8801431127012522,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,129,0.8944543828264758,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,130,0.9123434704830052,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,131,0.9230769230769232,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,132,0.9373881932021468,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,133,0.9552772808586762,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,134,0.958855098389982,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,135,0.960644007155635,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,136,0.9695885509838998,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,137,0.9749552772808586,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,138,0.9803220035778176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,139,0.9838998211091234,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,140,0.9856887298747764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,142,0.9910554561717352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,144,0.9946332737030412,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,145,0.996422182468694,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,146,0.998211091234347,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
emg,EMG,val,Validation,148,1.0,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,151,0.0029411764705882,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,154,0.0058823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,155,0.0088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,156,0.0117647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,160,0.0176470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,161,0.0205882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,163,0.0294117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,164,0.038235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,165,0.0470588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,166,0.0529411764705882,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,167,0.0617647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,168,0.0705882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,169,0.0794117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,170,0.0911764705882352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,171,0.0941176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,172,0.1088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,173,0.1264705882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,174,0.1411764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,175,0.1558823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,176,0.1705882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,177,0.1794117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,178,0.2088235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,179,0.2147058823529411,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,180,0.2294117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,181,0.2441176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,182,0.2735294117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,183,0.2941176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,184,0.3205882352941177,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,185,0.3529411764705882,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,186,0.3970588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,187,0.4176470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,188,0.438235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,189,0.4617647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,190,0.488235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,191,0.5205882352941177,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,192,0.55,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,193,0.5794117647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,194,0.5941176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,195,0.6294117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,196,0.6617647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,197,0.6911764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,198,0.7147058823529412,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,199,0.7411764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,200,0.7735294117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,201,0.7911764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,202,0.8058823529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,203,0.8323529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,204,0.8470588235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,205,0.861764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,206,0.8794117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,207,0.888235294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,208,0.9,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,209,0.9117647058823528,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,210,0.9205882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,211,0.9323529411764706,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,212,0.9441176470588236,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,213,0.9470588235294116,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,214,0.9558823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,215,0.961764705882353,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,216,0.976470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,217,0.9794117647058824,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,218,0.9823529411764704,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,221,0.9852941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,223,0.9882352941176472,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,224,0.9911764705882352,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,225,0.9941176470588236,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,226,0.9970588235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,test,Test,227,1.0,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,141,0.0003676470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,145,0.000735294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,148,0.0014705882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,152,0.0018382352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,153,0.0033088235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,154,0.0047794117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,156,0.00625,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,157,0.006985294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,158,0.0084558823529411,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,159,0.0110294117647058,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,160,0.0136029411764705,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,161,0.0169117647058823,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,162,0.019485294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,163,0.0238970588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,164,0.0268382352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,165,0.031985294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,166,0.0378676470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,167,0.0441176470588235,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,168,0.0518382352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,169,0.0595588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,170,0.0698529411764705,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,171,0.0805147058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,172,0.0952205882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,173,0.1077205882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,174,0.1220588235294117,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,175,0.1330882352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,176,0.1477941176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,177,0.1665441176470588,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,178,0.1886029411764705,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,179,0.2117647058823529,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,180,0.2275735294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,181,0.2551470588235294,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,182,0.2775735294117647,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,183,0.2922794117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,184,0.3220588235294118,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,185,0.3452205882352941,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,186,0.3768382352941176,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,187,0.3985294117647059,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,188,0.4308823529411765,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
eog,EOG,train,Train,189,0.4558823529411764,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv,ECDF of within-split source reuse counts
